('3589.3024307150004', ('192.168.4.20', 8000), b'message: 3\r\n')
('3590.4787154540004', ('192.168.4.20', 8000), b'message: 4\r\n')
('3591.362070922', ('192.168.4.20', 8000), b'message: 5\r\n')
('3591.8861492029996', ('192.168.4.4', 8000), b'message: 118\r\n')
('3593.432669411', ('192.168.4.9', 8000), b'message: 26\r\n')
('3597.4047598780003', ('192.168.4.9', 8000), b'message: 27\r\n')
('3598.284946284', ('192.168.4.9', 8000), b'message: 28\r\n')
('3604.8762080519996', ('192.168.4.4', 8000), b'message: 119\r\n')
('3605.788122896', ('192.168.4.20', 8000), b'message: 6\r\n')
('3608.4149333640003', ('192.168.4.4', 8000), b'message: 120\r\n')
('3609.6336079979997', ('192.168.4.20', 8000), b'message: 7\r\n')
('3609.8941191440003', ('192.168.4.9', 8000), b'message: 29\r\n')
('3610.580716019', ('192.168.4.9', 8000), b'message: 30\r\n')
('3610.7661257060004', ('192.168.4.20', 8000), b'message: 8\r\n')
('3616.544502892', ('192.168.4.20', 8000), b'message: 9\r\n')
('3618.0963576830004', ('192.168.4.4', 8000), b'message: 121\r\n')
('3622.0052911710004', ('192.168.4.9', 8000), b'message: 31\r\n')
('3623.502895493', ('192.168.4.20', 8000), b'message: 10\r\n')
('3625.4255410130004', ('192.168.4.4', 8000), b'message: 122\r\n')
('3627.5272036170004', ('192.168.4.20', 8000), b'message: 11\r\n')
('3627.6277501789996', ('192.168.4.9', 8000), b'message: 32\r\n')
('3628.7287775749996', ('192.168.4.20', 8000), b'message: 12\r\n')
('3630.973276792', ('192.168.4.4', 8000), b'message: 123\r\n')
('3631.411458094', ('192.168.4.4', 8000), b'message: 124\r\n')
('3633.2819249689996', ('192.168.4.9', 8000), b'message: 33\r\n')
('3634.801337208', ('192.168.4.9', 8000), b'message: 34\r\n')
('3637.117755957', ('192.168.4.20', 8000), b'message: 13\r\n')
('3638.4963466329996', ('192.168.4.4', 8000), b'message: 125\r\n')
('3638.8919691329997', ('192.168.4.20', 8000), b'message: 14\r\n')
('3642.947369236', ('192.168.4.9', 8000), b'message: 35\r\n')
('3643.249493142', ('192.168.4.20', 8000), b'message: 15\r\n')
('3643.669602517', ('192.168.4.4', 8000), b'message: 126\r\n')
('3643.7961573079997', ('192.168.4.9', 8000), b'message: 36\r\n')
('3644.4336195479996', ('192.168.4.4', 8000), b'message: 127\r\n')
('3646.636493714', ('192.168.4.9', 8000), b'message: 37\r\n')
('3648.522775379', ('192.168.4.9', 8000), b'message: 38\r\n')
('3649.031488661', ('192.168.4.4', 8000), b'message: 128\r\n')
('3650.4199498579997', ('192.168.4.4', 8000), b'message: 129\r\n')
('3652.446699597', ('192.168.4.4', 8000), b'message: 130\r\n')
('3661.1489882909996', ('192.168.4.4', 8000), b'message: 131\r\n')
('3661.972786729', ('192.168.4.4', 8000), b'message: 132\r\n')
('3663.7438069880004', ('192.168.4.9', 8000), b'message: 39\r\n')
('3666.79149131', ('192.168.4.4', 8000), b'message: 133\r\n')
('3672.502795995', ('192.168.4.20', 8000), b'message: 16\r\n')
('3673.2371652140005', ('192.168.4.4', 8000), b'message: 134\r\n')
('3676.5530063580004', ('192.168.4.9', 8000), b'message: 40\r\n')
('3677.9270774519996', ('192.168.4.4', 8000), b'message: 135\r\n')
('3682.358917606', ('192.168.4.4', 8000), b'message: 136\r\n')
('3682.900939846', ('192.168.4.20', 8000), b'message: 17\r\n')
('3685.3101922399997', ('192.168.4.9', 8000), b'message: 41\r\n')
('3685.6573244280003', ('192.168.4.20', 8000), b'message: 18\r\n')
('3686.0330491150003', ('192.168.4.4', 8000), b'message: 137\r\n')
('3687.2452002080004', ('192.168.4.20', 8000), b'message: 19\r\n')
('3687.660554531', ('192.168.4.20', 8000), b'message: 20\r\n')
('3689.0499664060003', ('192.168.4.9', 8000), b'message: 42\r\n')
('3689.1505084369996', ('192.168.4.4', 8000), b'message: 138\r\n')
('3691.161022707', ('192.168.4.4', 8000), b'message: 139\r\n')
('3693.1269501539996', ('192.168.4.4', 8000), b'message: 140\r\n')
('3693.2402191120004', ('192.168.4.9', 8000), b'message: 43\r\n')
('3696.02106958', ('192.168.4.20', 8000), b'message: 21\r\n')
('3699.0127532250003', ('192.168.4.4', 8000), b'message: 141\r\n')
('3699.348058016', ('192.168.4.9', 8000), b'message: 44\r\n')
('3700.4913758280004', ('192.168.4.4', 8000), b'message: 142\r\n')
('3707.9976537420002', ('192.168.4.9', 8000), b'message: 45\r\n')
('3710.3697131679996', ('192.168.4.20', 8000), b'message: 22\r\n')
('3710.7725216579997', ('192.168.4.9', 8000), b'message: 46\r\n')
('3713.11686598', ('192.168.4.20', 8000), b'message: 23\r\n')
('3713.2174081669996', ('192.168.4.4', 8000), b'message: 143\r\n')
('3713.345247594', ('192.168.4.9', 8000), b'message: 47\r\n')
('3714.0273550939996', ('192.168.4.4', 8000), b'message: 144\r\n')
('3717.1494131140003', ('192.168.4.9', 8000), b'message: 48\r\n')
('3718.977022019', ('192.168.4.4', 8000), b'message: 145\r\n')
('3721.611440716', ('192.168.4.4', 8000), b'message: 146\r\n')
('3721.7132051430003', ('192.168.4.9', 8000), b'message: 49\r\n')
('3723.6927620170004', ('192.168.4.20', 8000), b'message: 24\r\n')
('3725.284182277', ('192.168.4.20', 8000), b'message: 25\r\n')
('3726.352660766', ('192.168.4.20', 8000), b'message: 26\r\n')
('3727.626500662', ('192.168.4.4', 8000), b'message: 147\r\n')
('3728.7116810780003', ('192.168.4.4', 8000), b'message: 148\r\n')
('3730.9176820670004', ('192.168.4.20', 8000), b'message: 27\r\n')
('3732.5208163370003', ('192.168.4.4', 8000), b'message: 149\r\n')
('3732.793199358', ('192.168.4.20', 8000), b'message: 28\r\n')
('3733.5255725350003', ('192.168.4.4', 8000), b'message: 150\r\n')
('3733.855026128', ('192.168.4.9', 8000), b'message: 50\r\n')
('3738.011195085', ('192.168.4.20', 8000), b'message: 29\r\n')
('3738.778548158', ('192.168.4.4', 8000), b'message: 151\r\n')
('3739.219993262', ('192.168.4.4', 8000), b'message: 152\r\n')
('3739.417872949', ('192.168.4.9', 8000), b'message: 51\r\n')
('3739.7703560739997', ('192.168.4.20', 8000), b'message: 30\r\n')
('3743.4526598750003', ('192.168.4.4', 8000), b'message: 153\r\n')
('3746.0992980510005', ('192.168.4.4', 8000), b'message: 154\r\n')
('3746.5398623730002', ('192.168.4.4', 8000), b'message: 155\r\n')
('3746.670208727', ('192.168.4.20', 8000), b'message: 31\r\n')
('3749.2070724239998', ('192.168.4.4', 8000), b'message: 156\r\n')
('3749.5769996639997', ('192.168.4.20', 8000), b'message: 32\r\n')
('3750.9859911219996', ('192.168.4.20', 8000), b'message: 33\r\n')
('3751.4554121630003', ('192.168.4.9', 8000), b'message: 52\r\n')
('3751.981640705', ('192.168.4.4', 8000), b'message: 157\r\n')
('3752.0822043499998', ('192.168.4.20', 8000), b'message: 34\r\n')
('3753.976335287', ('192.168.4.9', 8000), b'message: 53\r\n')
('3754.7080732560003', ('192.168.4.20', 8000), b'message: 35\r\n')
('3757.3038737230004', ('192.168.4.20', 8000), b'message: 36\r\n')
('3760.1001988270004', ('192.168.4.20', 8000), b'message: 37\r\n')
('3766.8770936160004', ('192.168.4.20', 8000), b'message: 38\r\n')
('3768.1383904380004', ('192.168.4.9', 8000), b'message: 54\r\n')
('3770.0861128330002', ('192.168.4.20', 8000), b'message: 39\r\n')
('3771.6426307489996', ('192.168.4.9', 8000), b'message: 55\r\n')
('3773.4869751230003', ('192.168.4.4', 8000), b'message: 158\r\n')
('3774.3641147060002', ('192.168.4.9', 8000), b'message: 56\r\n')
('3775.8813521019997', ('192.168.4.9', 8000), b'message: 57\r\n')
('3776.884381841', ('192.168.4.9', 8000), b'message: 58\r\n')
('3778.246266267', ('192.168.4.9', 8000), b'message: 59\r\n')
('3778.767117674', ('192.168.4.4', 8000), b'message: 159\r\n')
('3782.3902718390004', ('192.168.4.4', 8000), b'message: 160\r\n')
('3784.6862994939997', ('192.168.4.9', 8000), b'message: 60\r\n')
('3785.4486119939997', ('192.168.4.9', 8000), b'message: 61\r\n')
('3789.8281177209997', ('192.168.4.9', 8000), b'message: 62\r\n')
('3796.7288331880004', ('192.168.4.20', 8000), b'message: 40\r\n')
('3802.8128501120004', ('192.168.4.9', 8000), b'message: 63\r\n')
('3804.0302268829996', ('192.168.4.4', 8000), b'message: 161\r\n')
('3804.644749539', ('192.168.4.4', 8000), b'message: 162\r\n')
('3806.8476464130003', ('192.168.4.20', 8000), b'message: 41\r\n')
('3810.0956639640003', ('192.168.4.4', 8000), b'message: 163\r\n')
('3810.3131227139997', ('192.168.4.20', 8000), b'message: 42\r\n')
('3812.2222402129996', ('192.168.4.20', 8000), b'message: 43\r\n')
('3813.224393858', ('192.168.4.9', 8000), b'message: 64\r\n')
('3814.5277319829997', ('192.168.4.4', 8000), b'message: 164\r\n')
('3816.846052034', ('192.168.4.20', 8000), b'message: 44\r\n')
('3817.3405781799997', ('192.168.4.9', 8000), b'message: 65\r\n')
('3817.5783368770003', ('192.168.4.20', 8000), b'message: 45\r\n')
('3822.898633855', ('192.168.4.9', 8000), b'message: 66\r\n')
('3824.0076383849996', ('192.168.4.20', 8000), b'message: 46\r\n')
('3828.477058332', ('192.168.4.4', 8000), b'message: 165\r\n')
('3830.719470466', ('192.168.4.20', 8000), b'message: 47\r\n')
('3831.1492354139996', ('192.168.4.20', 8000), b'message: 48\r\n')
('3831.623972289', ('192.168.4.9', 8000), b'message: 67\r\n')
('3833.420317288', ('192.168.4.4', 8000), b'message: 166\r\n')
('3835.0099371829997', ('192.168.4.9', 8000), b'message: 68\r\n')
('3837.362456401', ('192.168.4.20', 8000), b'message: 49\r\n')
('3838.982015567', ('192.168.4.4', 8000), b'message: 167\r\n')
('3845.739982335', ('192.168.4.9', 8000), b'message: 69\r\n')
('3845.840527856', ('192.168.4.20', 8000), b'message: 50\r\n')
('3845.941059835', ('192.168.4.4', 8000), b'message: 168\r\n')
('3848.8194429070004', ('192.168.4.4', 8000), b'message: 169\r\n')
('3852.4802067080004', ('192.168.4.4', 8000), b'message: 170\r\n')
('3858.5606002990003', ('192.168.4.4', 8000), b'message: 171\r\n')
('3862.538460454', ('192.168.4.4', 8000), b'message: 172\r\n')
('3862.9753173289996', ('192.168.4.4', 8000), b'message: 173\r\n')
('3865.178183161', ('192.168.4.4', 8000), b'message: 174\r\n')
('3865.4876186819997', ('192.168.4.4', 8000), b'message: 175\r\n')
('3865.675549047', ('192.168.4.9', 8000), b'message: 70\r\n')
('3871.0605237840005', ('192.168.4.4', 8000), b'message: 176\r\n')
('3872.9655134709997', ('192.168.4.4', 8000), b'message: 177\r\n')
('3873.319687898', ('192.168.4.9', 8000), b'message: 71\r\n')
('3874.221825137', ('192.168.4.9', 8000), b'message: 72\r\n')
('3878.5269843540004', ('192.168.4.4', 8000), b'message: 178\r\n')
('3879.0530326350004', ('192.168.4.9', 8000), b'message: 73\r\n')
('3881.655797895', ('192.168.4.4', 8000), b'message: 179\r\n')
('3882.1855685200003', ('192.168.4.9', 8000), b'message: 74\r\n')
('3884.4496391440002', ('192.168.4.9', 8000), b'message: 75\r\n')
('3886.2855649239996', ('192.168.4.9', 8000), b'message: 76\r\n')
('3886.437167216', ('192.168.4.4', 8000), b'message: 180\r\n')
('3890.1686733600004', ('192.168.4.4', 8000), b'message: 181\r\n')
('3890.871863047', ('192.168.4.9', 8000), b'message: 77\r\n')
('3891.093775443', ('192.168.4.4', 8000), b'message: 182\r\n')
('3896.763387316', ('192.168.4.20', 8000), b'message: 0\r\n')
('3898.0404115859997', ('192.168.4.20', 8000), b'message: 1\r\n')
('3898.4536003360004', ('192.168.4.4', 8000), b'message: 183\r\n')
('3899.552575284', ('192.168.4.20', 8000), b'message: 2\r\n')
('3904.8829525730002', ('192.168.4.9', 8000), b'message: 78\r\n')
('3909.868466061', ('192.168.4.4', 8000), b'message: 184\r\n')
('3909.969022936', ('192.168.4.9', 8000), b'message: 79\r\n')
('3911.718793873', ('192.168.4.20', 8000), b'message: 3\r\n')
('3912.7211042370004', ('192.168.4.9', 8000), b'message: 80\r\n')
('3917.342715798', ('192.168.4.9', 8000), b'message: 81\r\n')
('3919.9080780360005', ('192.168.4.20', 8000), b'message: 4\r\n')
('3920.870307619', ('192.168.4.20', 8000), b'message: 5\r\n')
('3924.1070487640004', ('192.168.4.20', 8000), b'message: 6\r\n')
('3926.8172032939997', ('192.168.4.4', 8000), b'message: 185\r\n')
('3928.063207877', ('192.168.4.9', 8000), b'message: 82\r\n')
('3929.9540440220003', ('192.168.4.9', 8000), b'message: 83\r\n')
('3931.846398917', ('192.168.4.9', 8000), b'message: 84\r\n')
('3934.6178794889997', ('192.168.4.9', 8000), b'message: 85\r\n')
('3936.920419019', ('192.168.4.20', 8000), b'message: 0\r\n')
('3940.4954720910005', ('192.168.4.9', 8000), b'message: 86\r\n')
('3943.3453115690004', ('192.168.4.9', 8000), b'message: 87\r\n')
('3944.5680845370002', ('192.168.4.4', 8000), b'message: 186\r\n')
('3944.8230427659996', ('192.168.4.20', 8000), b'message: 1\r\n')
('3946.386607037', ('192.168.4.4', 8000), b'message: 187\r\n')
('3946.969007401', ('192.168.4.20', 8000), b'message: 2\r\n')
('3947.266533286', ('192.168.4.4', 8000), b'message: 188\r\n')
('3948.9184567750003', ('192.168.4.4', 8000), b'message: 189\r\n')
('3952.836661201', ('192.168.4.9', 8000), b'message: 88\r\n')
('3953.407542867', ('192.168.4.4', 8000), b'message: 190\r\n')
('3953.6240182839997', ('192.168.4.20', 8000), b'message: 3\r\n')
('3956.2539181790003', ('192.168.4.4', 8000), b'message: 191\r\n')
('3956.598224324', ('192.168.4.20', 8000), b'message: 4\r\n')
('3958.025371251', ('192.168.4.4', 8000), b'message: 192\r\n')
('3960.228264531', ('192.168.4.9', 8000), b'message: 89\r\n')
('3962.173697187', ('192.168.4.9', 8000), b'message: 90\r\n')
('3962.479092395', ('192.168.4.20', 8000), b'message: 5\r\n')
('3966.6063636960002', ('192.168.4.9', 8000), b'message: 91\r\n')
('3967.1591795810004', ('192.168.4.9', 8000), b'message: 92\r\n')
('3967.871402028', ('192.168.4.4', 8000), b'message: 193\r\n')
('3971.6084876', ('192.168.4.20', 8000), b'message: 6\r\n')
('3972.353780621', ('192.168.4.9', 8000), b'message: 93\r\n')
('3972.4543239540003', ('192.168.4.20', 8000), b'message: 7\r\n')
('3973.508310881', ('192.168.4.20', 8000), b'message: 8\r\n')
('3974.650839005', ('192.168.4.20', 8000), b'message: 9\r\n')
('3976.2970239520005', ('192.168.4.20', 8000), b'message: 10\r\n')
('3977.02839489', ('192.168.4.9', 8000), b'message: 94\r\n')
('3978.9566439510004', ('192.168.4.20', 8000), b'message: 11\r\n')
('3979.392401243', ('192.168.4.4', 8000), b'message: 194\r\n')
('3979.978258066', ('192.168.4.20', 8000), b'message: 12\r\n')
('3982.1805036379997', ('192.168.4.4', 8000), b'message: 195\r\n')
('3988.872024', ('192.168.4.9', 8000), b'message: 95\r\n')
('3989.990857593', ('192.168.4.9', 8000), b'message: 96\r\n')
('3991.3718859779997', ('192.168.4.4', 8000), b'message: 196\r\n')
('3992.7522119669998', ('192.168.4.9', 8000), b'message: 97\r\n')
('3994.206116133', ('192.168.4.9', 8000), b'message: 98\r\n')
('3994.460895873', ('192.168.4.4', 8000), b'message: 197\r\n')
('3998.303907434', ('192.168.4.20', 8000), b'message: 13\r\n')
('3998.7061466', ('192.168.4.9', 8000), b'message: 99\r\n')
('3999.557854464', ('192.168.4.20', 8000), b'message: 14\r\n')
('4000.587582693', ('192.168.4.4', 8000), b'message: 198\r\n')
('4001.412560974', ('192.168.4.4', 8000), b'message: 199\r\n')
('4002.399735349', ('192.168.4.20', 8000), b'message: 15\r\n')
('4004.373782483', ('192.168.4.20', 8000), b'message: 16\r\n')
('4005.641750243', ('192.168.4.20', 8000), b'message: 17\r\n')
('4010.629057793', ('192.168.4.4', 8000), b'message: 200\r\n')
('4011.5983622199997', ('192.168.4.20', 8000), b'message: 18\r\n')
('4011.874131074', ('192.168.4.9', 8000), b'message: 100\r\n')
('4012.3628383660002', ('192.168.4.20', 8000), b'message: 19\r\n')
('4014.2183138859996', ('192.168.4.4', 8000), b'message: 201\r\n')
('4014.5907105', ('192.168.4.9', 8000), b'message: 101\r\n')
('4016.800811593', ('192.168.4.20', 8000), b'message: 20\r\n')
('4018.1215356549997', ('192.168.4.4', 8000), b'message: 202\r\n')
('4019.016783832', ('192.168.4.20', 8000), b'message: 21\r\n')
('4019.2446727379997', ('192.168.4.4', 8000), b'message: 203\r\n')
('4019.9921803419998', ('192.168.4.4', 8000), b'message: 204\r\n')
('4020.674839144', ('192.168.4.4', 8000), b'message: 205\r\n')
('4020.9803292479996', ('192.168.4.20', 8000), b'message: 22\r\n')
('4022.370704247', ('192.168.4.9', 8000), b'message: 102\r\n')
('4022.48435081', ('192.168.4.4', 8000), b'message: 206\r\n')
('4023.0447108619996', ('192.168.4.9', 8000), b'message: 103\r\n')
('4023.372995966', ('192.168.4.4', 8000), b'message: 207\r\n')
('4023.9393179969998', ('192.168.4.4', 8000), b'message: 208\r\n')
('4025.393487996', ('192.168.4.9', 8000), b'message: 104\r\n')
('4027.368345079', ('192.168.4.20', 8000), b'message: 23\r\n')
('4028.6273832029997', ('192.168.4.9', 8000), b'message: 105\r\n')
('4030.277639401', ('192.168.4.9', 8000), b'message: 106\r\n')
('4032.2396150769996', ('192.168.4.20', 8000), b'message: 24\r\n')
('4033.759383201', ('192.168.4.4', 8000), b'message: 209\r\n')
('4035.150192472', ('192.168.4.20', 8000), b'message: 25\r\n')
('4035.5503098149998', ('192.168.4.9', 8000), b'message: 107\r\n')
('4035.6508566380003', ('192.168.4.4', 8000), b'message: 210\r\n')
('4037.457664919', ('192.168.4.4', 8000), b'message: 211\r\n')
('4039.953928407', ('192.168.4.9', 8000), b'message: 108\r\n')
('4040.39397247', ('192.168.4.9', 8000), b'message: 109\r\n')
('4041.025609605', ('192.168.4.9', 8000), b'message: 110\r\n')
('4043.313644083', ('192.168.4.9', 8000), b'message: 111\r\n')
('4044.192518822', ('192.168.4.20', 8000), b'message: 26\r\n')
('4046.0466956450005', ('192.168.4.4', 8000), b'message: 212\r\n')
('4048.8167630390003', ('192.168.4.9', 8000), b'message: 112\r\n')
('4053.5286327770004', ('192.168.4.4', 8000), b'message: 213\r\n')
('4054.3088411619997', ('192.168.4.9', 8000), b'message: 113\r\n')
('4055.7485521510002', ('192.168.4.4', 8000), b'message: 214\r\n')
('4062.714804857', ('192.168.4.20', 8000), b'message: 27\r\n')
('4066.5235575640004', ('192.168.4.20', 8000), b'message: 28\r\n')
('4067.976522876', ('192.168.4.9', 8000), b'message: 114\r\n')
('4069.140100479', ('192.168.4.9', 8000), b'message: 115\r\n')
('4069.265008969', ('192.168.4.20', 8000), b'message: 29\r\n')
('4069.5349725110004', ('192.168.4.4', 8000), b'message: 215\r\n')
('4070.7970290199996', ('192.168.4.9', 8000), b'message: 116\r\n')
('4073.0486488110005', ('192.168.4.20', 8000), b'message: 30\r\n')
('4073.6678707899996', ('192.168.4.20', 8000), b'message: 31\r\n')
('4073.8790082379996', ('192.168.4.4', 8000), b'message: 216\r\n')
('4076.7391605810003', ('192.168.4.9', 8000), b'message: 117\r\n')
('4078.1281686529996', ('192.168.4.9', 8000), b'message: 118\r\n')
('4078.2377785490003', ('192.168.4.4', 8000), b'message: 217\r\n')
('4080.440468808', ('192.168.4.9', 8000), b'message: 119\r\n')
('4082.772653339', ('192.168.4.20', 8000), b'message: 32\r\n')
('4085.1990907860004', ('192.168.4.4', 8000), b'message: 218\r\n')
('4088.1720643780004', ('192.168.4.4', 8000), b'message: 219\r\n')
('4089.549487138', ('192.168.4.20', 8000), b'message: 33\r\n')
('4090.5060363569996', ('192.168.4.4', 8000), b'message: 220\r\n')
('4091.4305603670005', ('192.168.4.9', 8000), b'message: 120\r\n')
('4091.5311097420004', ('192.168.4.20', 8000), b'message: 34\r\n')
('4092.429473283', ('192.168.4.9', 8000), b'message: 121\r\n')
('4096.7346415110005', ('192.168.4.9', 8000), b'message: 122\r\n')
('4097.588513281', ('192.168.4.9', 8000), b'message: 123\r\n')
('4098.850268800999', ('192.168.4.9', 8000), b'message: 124\r\n')
('4100.441479999001', ('192.168.4.9', 8000), b'message: 125\r\n')
('4100.901221249', ('192.168.4.4', 8000), b'message: 221\r\n')
('4103.973387288999', ('192.168.4.4', 8000), b'message: 222\r\n')
('4109.046710672999', ('192.168.4.4', 8000), b'message: 223\r\n')
('4110.06535588', ('192.168.4.4', 8000), b'message: 224\r\n')
('4111.118947962999', ('192.168.4.20', 8000), b'message: 0\r\n')
('4112.690231088', ('192.168.4.20', 8000), b'message: 1\r\n')
('4113.079787389999', ('192.168.4.9', 8000), b'message: 126\r\n')
('4117.197738274001', ('192.168.4.4', 8000), b'message: 225\r\n')
('4118.839340929', ('192.168.4.4', 8000), b'message: 226\r\n')
('4119.838919522999', ('192.168.4.4', 8000), b'message: 227\r\n')
('4120.069119522999', ('192.168.4.20', 8000), b'message: 2\r\n')
('4120.962549469999', ('192.168.4.4', 8000), b'message: 228\r\n')
('4121.464534626', ('192.168.4.20', 8000), b'message: 3\r\n')
('4124.020731188', ('192.168.4.9', 8000), b'message: 127\r\n')
('4126.477565196999', ('192.168.4.20', 8000), b'message: 4\r\n')
('4128.380064363', ('192.168.4.9', 8000), b'message: 128\r\n')
('4129.567280977', ('192.168.4.9', 8000), b'message: 129\r\n')
('4131.609778476', ('192.168.4.20', 8000), b'message: 5\r\n')
('4131.710395767999', ('192.168.4.9', 8000), b'message: 130\r\n')
('4133.330050195', ('192.168.4.20', 8000), b'message: 6\r\n')
('4133.50886009', ('192.168.4.9', 8000), b'message: 131\r\n')
('4133.609397851', ('192.168.4.4', 8000), b'message: 229\r\n')
('4137.914525609', ('192.168.4.4', 8000), b'message: 230\r\n')
('4141.982938732999', ('192.168.4.9', 8000), b'message: 132\r\n')
('4143.634923420001', ('192.168.4.9', 8000), b'message: 133\r\n')
('4145.651963367', ('192.168.4.20', 8000), b'message: 7\r\n')
('4146.5298086269995', ('192.168.4.20', 8000), b'message: 8\r\n')
('4148.300842533001', ('192.168.4.9', 8000), b'message: 134\r\n')
('4149.268938157', ('192.168.4.9', 8000), b'message: 135\r\n')
('4151.043287688', ('192.168.4.9', 8000), b'message: 136\r\n')
('4153.063138729', ('192.168.4.9', 8000), b'message: 137\r\n')
('4156.699850237999', ('192.168.4.20', 8000), b'message: 9\r\n')
('4157.683311592', ('192.168.4.4', 8000), b'message: 231\r\n')
('4158.659496852', ('192.168.4.9', 8000), b'message: 138\r\n')
('4161.679314090001', ('192.168.4.4', 8000), b'message: 232\r\n')
('4163.240383673001', ('192.168.4.20', 8000), b'message: 10\r\n')
('4163.750230443', ('192.168.4.4', 8000), b'message: 233\r\n')
('4165.317540234', ('192.168.4.9', 8000), b'message: 139\r\n')
('4169.408876691001', ('192.168.4.9', 8000), b'message: 140\r\n')
('4170.093748982999', ('192.168.4.9', 8000), b'message: 141\r\n')
('4170.670178097', ('192.168.4.4', 8000), b'message: 234\r\n')
('4170.897933460999', ('192.168.4.9', 8000), b'message: 142\r\n')
('4172.500758460999', ('192.168.4.20', 8000), b'message: 11\r\n')
('4175.217713407999', ('192.168.4.20', 8000), b'message: 12\r\n')
('4175.57977497', ('192.168.4.4', 8000), b'message: 235\r\n')
('4175.906173564001', ('192.168.4.20', 8000), b'message: 13\r\n')
('4177.612347417', ('192.168.4.9', 8000), b'message: 143\r\n')
('4178.865187052001', ('192.168.4.4', 8000), b'message: 236\r\n')
('4180.385278197', ('192.168.4.4', 8000), b'message: 237\r\n')
('4180.485831010001', ('192.168.4.9', 8000), b'message: 144\r\n')
('4181.140107937001', ('192.168.4.20', 8000), b'message: 14\r\n')
('4184.414757102', ('192.168.4.9', 8000), b'message: 145\r\n')
('4185.1345908', ('192.168.4.20', 8000), b'message: 15\r\n')
('4185.386320174999', ('192.168.4.4', 8000), b'message: 238\r\n')
('4186.258743872', ('192.168.4.20', 8000), b'message: 16\r\n')
('4186.359298091', ('192.168.4.4', 8000), b'message: 239\r\n')
('4188.922568975', ('192.168.4.9', 8000), b'message: 146\r\n')
('4190.3320299120005', ('192.168.4.20', 8000), b'message: 17\r\n')
('4191.435030433', ('192.168.4.4', 8000), b'message: 240\r\n')
('4192.371124077999', ('192.168.4.20', 8000), b'message: 18\r\n')
('4194.364847307001', ('192.168.4.9', 8000), b'message: 147\r\n')
('4201.418480116001', ('192.168.4.4', 8000), b'message: 241\r\n')
('4202.636946835', ('192.168.4.9', 8000), b'message: 148\r\n')
('4204.839812355', ('192.168.4.4', 8000), b'message: 242\r\n')
('4206.091285791999', ('192.168.4.9', 8000), b'message: 149\r\n')
('4208.077317040999', ('192.168.4.20', 8000), b'message: 0\r\n')
('4208.711197197001', ('192.168.4.20', 8000), b'message: 1\r\n')
('4210.097989697', ('192.168.4.20', 8000), b'message: 2\r\n')
('4212.828074748', ('192.168.4.20', 8000), b'message: 3\r\n')
('4213.751885060001', ('192.168.4.9', 8000), b'message: 150\r\n')
('4215.351312246999', ('192.168.4.20', 8000), b'message: 4\r\n')
('4222.621821930999', ('192.168.4.4', 8000), b'message: 243\r\n')
('4222.762968285', ('192.168.4.9', 8000), b'message: 151\r\n')
('4224.091392556', ('192.168.4.4', 8000), b'message: 244\r\n')
('4224.193011826999', ('192.168.4.20', 8000), b'message: 5\r\n')
('4226.012376097', ('192.168.4.20', 8000), b'message: 6\r\n')
('4229.554196616', ('192.168.4.20', 8000), b'message: 7\r\n')
('4230.007745887', ('192.168.4.4', 8000), b'message: 245\r\n')
('4232.066367969001', ('192.168.4.9', 8000), b'message: 152\r\n')
('4233.315357448', ('192.168.4.9', 8000), b'message: 153\r\n')
('4235.891781718001', ('192.168.4.20', 8000), b'message: 8\r\n')
('4239.625239841', ('192.168.4.20', 8000), b'message: 9\r\n')
('4241.028343487', ('192.168.4.9', 8000), b'message: 154\r\n')
('4243.869954111', ('192.168.4.9', 8000), b'message: 155\r\n')
('4244.419669163', ('192.168.4.9', 8000), b'message: 156\r\n')
('4246.914585985', ('192.168.4.4', 8000), b'message: 246\r\n')
('4249.2201101499995', ('192.168.4.9', 8000), b'message: 157\r\n')
('4249.984992076999', ('192.168.4.4', 8000), b'message: 247\r\n')
('4252.460469055', ('192.168.4.9', 8000), b'message: 158\r\n')
('4253.594253534', ('192.168.4.9', 8000), b'message: 159\r\n')
('4254.252476919', ('192.168.4.4', 8000), b'message: 248\r\n')
('4256.5604840020005', ('192.168.4.9', 8000), b'message: 160\r\n')
('4257.576151605001', ('192.168.4.4', 8000), b'message: 249\r\n')
('4258.633337699001', ('192.168.4.9', 8000), b'message: 161\r\n')
('4259.312968792001', ('192.168.4.9', 8000), b'message: 162\r\n')
('4261.316319677', ('192.168.4.4', 8000), b'message: 250\r\n')
('4262.077678686999', ('192.168.4.20', 8000), b'message: 10\r\n')
('4263.040333426001', ('192.168.4.9', 8000), b'message: 163\r\n')
('4264.426036186', ('192.168.4.20', 8000), b'message: 11\r\n')
('4267.071361758', ('192.168.4.20', 8000), b'message: 12\r\n')
('4269.274227799', ('192.168.4.4', 8000), b'message: 251\r\n')
('4272.212958579001', ('192.168.4.20', 8000), b'message: 13\r\n')
('4272.566143579001', ('192.168.4.20', 8000), b'message: 14\r\n')
('4276.618698838', ('192.168.4.20', 8000), b'message: 15\r\n')
('4277.094899046', ('192.168.4.20', 8000), b'message: 16\r\n')
('4278.539391128999', ('192.168.4.9', 8000), b'message: 164\r\n')
('4279.437009617999', ('192.168.4.20', 8000), b'message: 17\r\n')
('4279.933803420001', ('192.168.4.20', 8000), b'message: 18\r\n')
