50.8627787;4.6838879;40.68;-66
50.8627787;4.6838879;40.68;-66
50.8627787;4.6838881;40.67;-68
50.8627787;4.6838883;40.65;-66
50.8627787;4.6838883;40.65;-67
50.8627786;4.6838886;40.65;-68
50.8627786;4.6838886;40.65;-62
50.8627784;4.6838892;40.65;-67
50.8627784;4.6838892;40.65;-68
50.8627786;4.6838892;40.65;-68
50.8627786;4.6838892;40.65;-67
50.8627787;4.6838889;40.65;-67
50.8627787;4.6838889;40.65;-67
50.8627788;4.6838889;40.64;-66
50.8627789;4.6838889;40.64;-65
50.8627789;4.6838889;40.64;-66
50.8627791;4.6838887;40.64;-65
50.8627791;4.6838887;40.64;-67
50.8627789;4.6838887;40.65;-67
50.8627788;4.6838884;40.64;-65
50.8627789;4.6838881;40.64;-65
50.8627789;4.6838879;40.63;-64
50.862779;4.6838877;40.62;-64
50.862779;4.6838877;40.62;-65
50.8627791;4.6838877;40.62;-64
50.8627791;4.6838877;40.62;-66
50.8627791;4.6838877;40.62;-65
50.862779;4.6838875;40.63;-65
50.862779;4.6838875;40.63;-66
50.862779;4.6838875;40.63;-67
50.862779;4.6838876;40.64;-64
50.862779;4.6838876;40.64;-65
50.862779;4.6838876;40.64;-68
50.8627786;4.6838879;40.65;-65
50.8627786;4.6838879;40.66;-65
50.8627787;4.683888;40.67;-67
50.8627787;4.683888;40.67;-65
50.8627787;4.683888;40.67;-67
50.8627787;4.6838881;40.68;-77
50.8627785;4.6838885;40.69;-66
50.8627785;4.6838885;40.69;-66
50.8627784;4.6838888;40.68;-65
50.8627783;4.6838894;40.67;-65
50.8627784;4.6838896;40.67;-65
50.8627785;4.6838899;40.66;-66
50.8627786;4.6838901;40.64;-62
50.8627788;4.6838901;40.63;-64
50.8627788;4.6838901;40.63;-65
50.8627792;4.6838897;40.62;-65
50.8627792;4.6838897;40.62;-66
50.8627798;4.6838889;40.67;-62
50.8627798;4.6838889;40.67;-64
50.8627798;4.6838889;40.67;-64
50.8627798;4.6838889;40.67;-64
50.8627798;4.683889;40.68;-62
50.8627798;4.683889;40.68;-65
50.8627798;4.683889;40.68;-60
50.8627799;4.6838889;40.7;-65
50.8627799;4.6838889;40.7;-66
50.8627799;4.6838887;40.71;-64
50.8627799;4.6838887;40.71;-65
50.8627799;4.6838886;40.72;-66
50.8627795;4.6838886;40.71;-66
50.8627793;4.6838889;40.7;-66
50.8627793;4.6838889;40.7;-66
50.8627793;4.6838889;40.7;-68
50.8627793;4.6838891;40.69;-67
50.8627793;4.683889;40.7;-64
50.8627793;4.683889;40.7;-65
50.8627793;4.683889;40.7;-64
50.8627792;4.6838888;40.72;-65
50.8627792;4.6838888;40.72;-65
50.8627792;4.6838888;40.72;-81
50.862779;4.6838886;40.73;-66
50.8627788;4.6838881;40.72;-60
50.8627788;4.6838881;40.72;-61
50.8627788;4.6838881;40.72;-61
50.8627789;4.6838878;40.71;-62
50.8627789;4.6838878;40.71;-62
50.8627788;4.6838876;40.7;-62
50.8627788;4.6838876;40.7;-61
50.8627787;4.6838878;40.7;-65
50.8627784;4.6838885;40.71;-67
50.8627784;4.6838885;40.71;-67
50.8627783;4.6838887;40.72;-66
50.8627782;4.6838888;40.73;-67
50.8627789;4.6838893;40.77;-69
50.8627792;4.6838894;40.77;-67
50.8627792;4.6838894;40.77;-67
50.8627799;4.6838898;40.78;-64
50.8627798;4.68389;40.76;-67
50.8627798;4.68389;40.76;-81
50.8627798;4.68389;40.75;-66
50.8627798;4.68389;40.75;-67
50.8627798;4.68389;40.75;-63
50.8627798;4.68389;40.75;-65
50.8627798;4.68389;40.75;-66
50.8627796;4.6838898;40.74;-66
50.8627796;4.6838898;40.74;-67
50.8627796;4.6838895;40.74;-67
50.8627796;4.6838895;40.74;-69
50.8627796;4.6838895;40.74;-69
50.8627794;4.6838887;40.72;-68
50.8627794;4.6838884;40.71;-68
50.8627795;4.6838886;40.7;-67
50.8627795;4.6838889;40.69;-64
50.8627792;4.6838893;40.68;-63
50.8627788;4.6838896;40.69;-65
50.8627788;4.6838896;40.69;-65
50.8627785;4.6838896;40.69;-65
50.8627783;4.6838889;40.69;-62
50.8627783;4.6838889;40.69;-62
50.8627784;4.6838885;40.7;-63
50.8627784;4.6838885;40.7;-63
50.8627789;4.683888;40.71;-65
50.862779;4.6838884;40.72;-65
50.8627791;4.6838886;40.73;-64
50.8627791;4.6838886;40.73;-63
50.8627788;4.6838879;40.73;-62
50.8627788;4.6838879;40.73;-63
50.8627791;4.683888;40.73;-63
50.8627791;4.683888;40.73;-63
50.8627796;4.6838883;40.72;-65
50.8627796;4.6838883;40.72;-66
50.8627796;4.6838885;40.71;-64
50.8627794;4.6838885;40.71;-65
50.8627792;4.6838883;40.71;-66
50.8627791;4.6838881;40.72;-65
50.8627791;4.6838881;40.72;-65
50.8627791;4.6838881;40.72;-65
50.8627791;4.6838881;40.72;-66
50.8627791;4.6838878;40.72;-67
50.862779;4.6838878;40.72;-63
50.862779;4.6838879;40.72;-66
50.862779;4.6838885;40.71;-65
50.862779;4.6838885;40.71;-67
50.862779;4.6838885;40.71;-66
50.8627789;4.6838889;40.71;-64
50.8627789;4.6838889;40.71;-65
50.8627789;4.6838889;40.71;-66
50.8627789;4.6838888;40.71;-66
50.8627791;4.6838884;40.71;-66
50.8627793;4.683888;40.72;-65
50.8627793;4.683888;40.72;-63
50.8627793;4.683888;40.72;-64
50.8627797;4.6838876;40.73;-63
50.8627797;4.6838877;40.74;-64
50.8627798;4.6838878;40.74;-65
50.8627797;4.683888;40.76;-63
50.8627797;4.683888;40.76;-60
50.8627798;4.6838881;40.76;-62
50.86278;4.6838885;40.75;-64
50.86278;4.6838885;40.75;-64
50.86278;4.6838885;40.75;-63
50.86278;4.6838885;40.75;-65
50.8627794;4.6838893;40.73;-66
50.8627794;4.6838893;40.73;-66
50.8627793;4.6838892;40.73;-66
50.8627793;4.6838892;40.73;-67
50.8627793;4.6838892;40.73;-62
50.8627793;4.6838891;40.72;-63
50.8627793;4.6838891;40.72;-65
50.862779;4.6838888;40.69;-65
50.862779;4.6838889;40.69;-64
50.862779;4.6838889;40.69;-65
50.862779;4.6838889;40.69;-65
50.862779;4.6838889;40.69;-65
50.862779;4.6838889;40.69;-65
50.8627792;4.683889;40.69;-66
50.8627792;4.683889;40.69;-65
50.8627795;4.683889;40.7;-66
50.8627795;4.683889;40.7;-65
50.8627797;4.6838891;40.71;-62
50.8627797;4.6838891;40.71;-66
50.86278;4.6838896;40.71;-66
50.86278;4.6838896;40.71;-67
50.8627803;4.6838902;40.71;-67
50.8627803;4.6838902;40.71;-67
50.8627803;4.6838902;40.71;-66
50.8627805;4.6838907;40.71;-67
50.8627802;4.6838904;40.73;-68
50.8627789;4.6838892;40.72;-65
50.8627787;4.6838889;40.71;-66
50.8627787;4.6838889;40.71;-63
50.8627786;4.6838887;40.72;-65
50.8627785;4.6838886;40.72;-66
50.8627784;4.6838886;40.72;-67
50.8627784;4.6838887;40.73;-67
50.8627784;4.6838887;40.73;-67
50.8627786;4.6838883;40.74;-66
50.8627789;4.6838881;40.74;-63
50.8627791;4.6838878;40.74;-66
50.8627791;4.6838878;40.74;-67
50.8627791;4.6838878;40.74;-78
50.8627791;4.6838878;40.74;-65
50.8627792;4.6838878;40.74;-67
50.8627793;4.6838878;40.74;-69
50.8627795;4.6838881;40.75;-68
50.8627796;4.6838885;40.76;-67
50.8627796;4.6838885;40.76;-68
50.8627796;4.6838894;40.78;-69
50.8627796;4.6838893;40.78;-67
50.8627796;4.683889;40.78;-63
50.8627796;4.6838879;40.74;-66
50.8627796;4.6838879;40.74;-66
50.8627795;4.6838879;40.74;-66
50.8627795;4.6838879;40.74;-67
50.8627796;4.683888;40.73;-68
50.8627796;4.683888;40.73;-66
50.8627795;4.6838883;40.72;-67
50.8627794;4.6838886;40.71;-66
50.8627794;4.6838886;40.71;-67
50.8627791;4.6838888;40.69;-66
50.8627789;4.6838889;40.69;-69
50.8627789;4.6838889;40.69;-65
50.8627788;4.683889;40.67;-63
50.8627789;4.6838887;40.69;-65
50.8627789;4.6838887;40.69;-66
50.8627797;4.683888;40.76;-63
50.8627797;4.6838889;40.74;-62
50.8627792;4.6838896;40.72;-64
50.8627791;4.6838897;40.73;-66
50.8627791;4.6838897;40.73;-66
50.8627791;4.6838897;40.73;-66
50.8627791;4.6838897;40.73;-66
50.8627791;4.6838895;40.74;-66
50.8627791;4.6838895;40.74;-67
50.8627791;4.6838895;40.74;-65
50.8627793;4.6838891;40.75;-67
50.8627795;4.6838886;40.73;-65
50.8627795;4.6838886;40.73;-65
50.8627795;4.6838882;40.71;-65
50.8627795;4.6838882;40.71;-66
50.8627794;4.683888;40.7;-65
50.8627788;4.6838881;40.69;-66
50.8627784;4.6838882;40.69;-65
50.8627784;4.6838882;40.69;-64
50.8627781;4.6838882;40.68;-63
50.8627779;4.6838883;40.69;-64
50.8627783;4.6838887;40.7;-64
50.8627783;4.6838887;40.7;-65
50.8627783;4.6838887;40.7;-64
50.8627785;4.683889;40.7;-61
50.8627785;4.683889;40.7;-65
50.8627785;4.683889;40.7;-66
50.8627786;4.6838887;40.71;-67
50.8627785;4.6838884;40.72;-64
50.8627787;4.6838883;40.72;-67
50.8627787;4.6838883;40.72;-68
50.8627787;4.6838883;40.72;-68
50.8627787;4.6838883;40.72;-66
50.8627789;4.6838882;40.72;-67
50.8627792;4.6838884;40.73;-67
50.8627792;4.6838881;40.73;-68
50.8627792;4.6838881;40.73;-67
50.8627792;4.6838881;40.73;-67
50.8627792;4.6838881;40.73;-68
50.8627793;4.6838878;40.74;-66
50.8627794;4.6838876;40.74;-66
50.8627793;4.6838874;40.74;-65
50.8627791;4.6838874;40.73;-66
50.8627789;4.6838874;40.73;-65
50.8627789;4.6838874;40.73;-64
50.8627789;4.6838874;40.73;-67
50.8627789;4.6838874;40.73;-65
50.8627787;4.6838875;40.74;-67
50.8627787;4.6838875;40.74;-67
50.8627787;4.6838875;40.74;-67
50.8627787;4.6838877;40.74;-66
50.8627786;4.683888;40.74;-66
50.8627785;4.6838883;40.76;-68
50.8627785;4.6838887;40.76;-68
50.8627785;4.6838887;40.76;-68
50.8627788;4.6838888;40.76;-68
50.862779;4.6838887;40.76;-69
50.862779;4.6838887;40.76;-64
50.862779;4.6838882;40.76;-67
50.862779;4.6838882;40.76;-68
50.862779;4.6838882;40.77;-66
50.8627791;4.6838886;40.77;-61
